Age,Annual Income,Spending Score,Cluster
38,187157,71,1
84,195881,75,2
55,107923,94,3
20,199963,99,1
46,70557,78,3
47,71987,53,3
70,138921,33,2
88,23477,83,3
55,159702,47,2
65,182311,91,2
90,95957,8,0
58,62434,54,3
90,137873,23,2
79,173980,85,2
62,134389,80,2
34,85450,95,3
68,143164,95,2
86,28578,79,3
53,166806,94,2
55,182541,87,2
78,73774,100,3
75,60479,8,0
58,65322,50,0
25,187386,28,1
28,78304,52,3
50,43097,26,0
80,193458,66,2
86,88528,52,2
38,39786,31,0
37,74619,37,0
50,192481,80,1
39,122431,87,3
53,179038,18,1
52,169213,2,1
61,104479,25,0
25,153857,61,1
47,142183,4,0
43,43556,26,0
47,56055,73,3
62,125042,6,0
24,137805,27,1
54,185368,44,1
65,120561,15,0
54,158343,68,2
87,185443,43,2
62,27893,68,3
90,145939,87,2
36,43404,55,3
51,100259,74,3
76,190908,58,2
86,61752,22,0
55,160907,64,2
25,30546,4,0
39,123784,7,0
45,103930,39,0
21,110598,4,1
66,73495,8,0
68,71313,53,3
81,94200,25,0
64,32546,6,0
69,86735,44,0
90,52625,88,3
72,154752,96,2
60,126673,97,3
68,169632,36,2
54,188647,22,1
38,29812,38,0
68,186743,70,2
26,161672,27,1
83,182004,94,2
29,166866,67,1
49,37617,81,3
22,127065,27,1
66,45829,100,3
60,169662,22,2
74,49289,32,0
36,144986,95,1
83,107969,20,2
69,34551,74,3
36,171142,37,1
81,104805,73,2
46,76323,84,3
34,80153,13,0
65,42523,90,3
43,197928,8,1
23,39238,3,0
75,122810,86,2
85,122186,90,2
47,68927,57,3
27,36897,94,3
46,27800,62,3
22,26270,10,0
86,182585,66,2
73,78364,62,3
47,55091,58,3
65,167925,17,2
40,83498,77,3
56,98022,1,0
58,130004,63,2
32,69150,10,0
63,168907,20,2
79,63283,53,0
89,68960,5,0
42,31626,12,0
44,175105,94,1
82,142302,6,2
71,34610,20,0
82,173473,92,2
21,143193,14,1
64,38031,78,3
18,98403,21,1
69,157059,42,2
59,95554,77,3
76,114313,54,2
70,196954,21,2
59,193354,54,2
21,186776,84,1
39,151439,23,1
70,72095,29,0
29,196555,54,1
55,46289,35,0
34,43247,37,0
20,133550,78,1
53,149683,4,0
49,65372,42,0
76,20496,52,0
32,190513,29,1
29,50206,94,3
77,186429,28,2
34,57780,23,0
40,172351,13,1
82,75432,47,2
58,96512,81,3
78,64046,36,0
58,69015,3,0
25,53087,19,0
18,103070,48,1
44,53827,7,0
70,134442,55,2
86,154075,4,2
21,130106,50,1
53,176769,22,1
30,53170,55,3
21,165394,91,1
78,144384,90,2
77,146241,62,2
35,198983,33,1
34,80840,37,0
69,195575,57,2
55,43900,20,0
45,129383,33,1
35,39410,82,3
23,179976,38,1
39,29969,44,0
71,188475,13,2
85,134267,17,2
22,20994,22,0
30,62539,6,0
34,81746,12,0
47,26328,38,0
62,141148,41,2
62,77454,53,3
54,43311,16,0
54,177125,53,1
29,152539,50,1
75,80248,1,0
50,103647,25,0
19,179522,11,1
57,53070,24,0
43,167500,50,1
59,45565,44,0
82,75553,70,3
79,191411,8,2
23,141271,43,1
20,159038,63,1
37,91584,95,3
31,184523,39,1
32,35894,33,0
22,96652,56,1
89,68715,43,0
48,184065,19,1
50,153306,16,1
88,175388,74,2
61,115609,43,2
41,121739,76,1
75,38489,22,0
89,195013,11,2
38,68921,60,3
23,35933,47,3
57,129001,57,2
52,186731,10,1
51,176688,58,1
19,116554,6,1
29,69845,62,3
43,136467,44,1
75,82772,94,3
83,87193,61,2
72,41724,20,0
88,165909,75,2
71,139774,78,2
63,157359,37,2
50,89085,44,0
31,147347,60,1
65,58255,79,3
88,136166,41,2
71,37596,41,0
43,92862,60,3
72,87830,36,0
68,79811,78,3
81,32955,32,0
78,100301,28,0
22,123217,57,1
52,104060,87,3
20,167081,25,1
37,60583,12,0
33,30671,50,3
83,198970,45,2
20,83044,44,1
54,21480,63,3
76,30327,6,0
63,52566,73,3
73,79269,51,0
24,143443,95,1
69,67771,56,3
80,145101,1,2
77,59524,3,0
64,111693,61,2
80,45165,38,0
35,21589,35,0
26,147475,17,1
69,131998,45,2
68,182635,39,2
62,179491,21,2
18,185527,100,1
63,141200,88,2
29,55737,85,3
37,113179,35,1
77,87884,18,0
68,21753,13,0
73,175068,9,2
51,52455,99,3
59,99007,14,0
79,169284,88,2
29,117490,90,3
45,171563,49,1
46,67191,43,0
89,144817,35,2
48,87953,96,3
65,126775,74,2
23,178822,16,1
69,121702,76,2
41,164463,88,1
84,147735,20,2
61,74488,21,0
77,20853,64,3
19,95853,87,3
80,150729,14,2
47,116844,46,1
24,156470,65,1
31,159140,95,1
85,56196,23,0
26,67031,62,3
76,67594,48,0
28,178785,21,1
50,31252,19,0
58,80369,64,3
53,92354,64,3
76,87030,92,3
43,46697,57,3
55,48132,23,0
90,87855,82,2
57,53950,21,0
78,168069,68,2
22,179238,50,1
58,138580,54,2
74,105593,70,2
73,154476,28,2
55,158827,34,1
26,42568,62,3
69,45626,21,0
32,45638,73,3
64,195458,30,2
48,95478,42,0
66,72612,29,0
87,187078,11,2
47,110143,22,0
54,93348,65,3
32,162066,82,1
75,194004,74,2
89,27181,83,3
86,108169,60,2
62,112548,61,2
23,179706,52,1
89,63275,46,0
43,102575,12,0
44,146124,47,1
45,114766,72,3
52,50597,34,0
31,32632,9,0
68,192283,62,2
63,141862,72,2
71,28492,42,0
71,132360,77,2
88,84496,59,2
80,36767,77,3
73,75648,52,0
49,103842,27,0
45,45316,52,3
47,189487,14,1
32,99791,55,1
87,46674,13,0
40,195890,30,1
83,123185,53,2
79,167263,13,2
88,129964,33,2
44,42331,85,3
87,156140,42,2
60,81070,32,0
65,171578,68,2
55,112017,58,3
30,27871,59,3
54,88486,48,0
47,169589,31,1
37,38663,33,0
40,157831,11,1
56,73361,24,0
75,124972,76,2
48,142716,97,3
80,124883,32,2
88,34694,6,0
67,129921,17,0
68,88066,75,3
38,128892,87,3
61,192834,38,2
56,123311,98,3
32,142748,30,1
48,101905,38,0
69,120028,54,2
34,35601,27,0
85,176416,64,2
79,75862,42,0
37,56955,68,3
74,57160,45,0
65,173110,32,2
65,89819,12,0
79,127489,5,0
42,128399,36,1
28,165059,3,1
44,156125,65,1
51,77516,80,3
73,97823,68,2
35,130322,42,1
34,40961,74,3
23,161123,82,1
36,43369,96,3
39,169978,55,1
55,168156,36,1
87,26910,24,0
86,193658,13,2
66,106793,29,0
38,105406,7,0
42,182941,59,1
55,110060,69,3
27,152967,93,1
84,149370,78,2
29,199735,98,1
23,39713,81,3
83,190792,49,2
82,170900,49,2
63,197241,82,2
49,140339,24,1
42,93963,76,3
48,164474,45,1
84,184883,32,2
69,183609,26,2
51,133730,30,1
61,92378,4,0
74,99707,51,2
32,128874,88,1
49,160692,70,1
51,85340,47,0
29,93688,47,1
76,24282,44,0
35,180119,98,1
86,188775,64,2
84,175643,94,2
79,113350,35,2
30,124808,72,1
30,136571,13,1
43,189861,72,1
89,47776,50,0
42,82906,26,0
19,29948,60,3
71,183393,83,2
58,49552,60,3
78,181901,11,2
49,74499,62,3
65,171758,49,2
23,147090,6,1
37,65954,93,3
33,124266,20,1
90,99604,10,0
45,82183,99,3
57,192371,59,2
54,172180,57,1
19,21467,29,0
59,81644,29,0
31,173859,100,1
70,38225,84,3
56,29303,44,0
39,74111,66,3
72,74095,59,3
29,91152,75,3
62,66915,41,0
54,99822,56,3
65,113409,91,3
35,63277,28,0
21,50898,18,0
70,137820,54,2
76,72212,79,3
71,145789,8,2
40,56986,41,0
88,94505,22,0
50,178650,10,1
25,140391,31,1
42,191493,95,1
23,80052,25,0
83,53941,94,3
18,34192,57,3
34,143044,69,1
64,107598,47,2
79,44678,94,3
18,197471,39,1
88,157828,10,2
34,46206,77,3
19,176774,21,1
41,81225,80,3
66,186904,20,2
74,149127,84,2
26,119523,46,1
52,101347,97,3
78,45056,28,0
39,157558,24,1
28,117957,11,1
68,69264,93,3
28,45712,78,3
40,65317,75,3
85,35602,95,3
67,67521,82,3
56,192065,42,2
73,32300,84,3
60,24445,81,3
24,101300,31,1
62,55768,76,3
67,147070,40,2
30,51346,77,3
90,134134,92,2
80,137216,15,2
50,66886,47,0
69,106722,17,0
70,186236,49,2
20,85807,95,3
37,191250,88,1
48,83498,70,3
18,90740,75,3
37,48146,8,0
38,92025,25,0
33,175785,30,1
31,102290,57,1
63,147609,88,2
18,194614,2,1
52,58373,67,3
65,65699,17,0
27,73966,65,3
63,149728,23,2
50,62689,61,3
59,176497,64,2
52,129892,64,1
25,77793,51,1
76,146253,37,2
29,111137,45,1
43,81242,89,3
60,74484,11,0
49,56232,41,0
21,38953,84,3
32,158271,20,1
71,97613,29,0
80,197820,63,2
67,168401,33,2
58,181505,84,2
38,57721,42,0
61,116230,39,2
50,38225,17,0
80,194409,86,2
42,63280,50,3
69,20729,31,0
31,20368,27,0
37,194052,13,1
85,165946,8,2
53,137158,15,0
32,193966,67,1
90,185177,93,2
29,113866,68,1
47,101891,27,0
43,34222,87,3
81,139164,25,2
25,106378,18,1
88,60062,20,0
71,193302,62,2
84,96737,28,2
22,64512,100,3
24,131393,31,1
32,52858,47,0
63,25031,95,3
42,128692,84,3
40,75580,89,3
84,56115,16,0
78,88972,31,0
37,98444,60,3
59,174551,71,2
71,131685,36,2
83,55147,42,0
90,64354,32,0
84,133653,40,2
88,43637,7,0
32,52417,12,0
24,165069,58,1
42,122350,51,1
55,32478,59,3
68,47230,51,0
87,90128,42,2
34,91810,7,0
22,163256,13,1
23,109241,99,3
46,68360,39,0
83,57493,63,3
55,135875,96,3
74,175763,100,2
59,102666,25,0
19,195841,20,1
77,125028,36,2
39,103766,1,0
32,37131,36,0
88,48802,10,0
73,185166,25,2
82,21217,39,0
49,79583,11,0
36,148482,2,1
22,180292,98,1
43,22647,77,3
74,108354,11,0
73,98545,10,0
58,99693,90,3
52,107181,42,0
47,155153,67,1
29,100122,60,1
37,106891,12,0
68,150170,56,2
22,118166,87,1
51,69631,55,3
78,109758,36,2
73,116009,43,2
55,168890,57,2
72,170913,87,2
63,167017,27,2
54,147973,80,2
33,54368,97,3
69,106250,6,0
33,135502,95,1
27,68813,72,3
55,134888,84,3
70,99298,88,3
84,160227,83,2
77,157948,41,2
32,119304,22,1
49,166394,19,1
41,42296,32,0
46,186875,79,1
38,141392,63,1
57,184659,37,2
29,64513,9,0
43,149607,81,1
89,108664,26,2
23,198635,71,1
27,189616,40,1
51,182163,6,1
29,81943,63,3
28,177007,42,1
30,54161,13,0
42,176396,8,1
81,177624,89,2
59,29709,19,0
39,160373,56,1
79,167263,24,2
74,90992,60,2
82,194138,94,2
26,165318,40,1
70,148272,64,2
43,156235,69,1
32,133813,15,1
35,198077,48,1
86,143383,36,2
55,142187,7,0
58,63102,44,0
65,137547,34,2
72,54321,58,3
58,34532,86,3
32,191929,90,1
73,178243,41,2
27,124667,53,1
55,186167,18,1
84,142478,61,2
79,33139,26,0
58,85198,46,0
55,25879,95,3
50,181446,41,1
88,167408,77,2
34,177645,85,1
21,52069,95,3
68,131101,42,2
89,31221,81,3
56,117398,66,3
33,126877,57,1
65,78770,66,3
38,46488,45,0
76,112960,18,0
57,156527,71,2
85,145035,99,2
60,42942,40,0
25,165924,26,1
51,190106,65,1
70,60968,60,3
64,50080,33,0
21,126899,72,1
72,113439,2,0
41,163419,90,1
86,99435,68,2
76,182902,60,2
50,166829,24,1
49,143120,60,1
73,150034,54,2
90,35329,24,0
55,105104,44,0
21,189356,38,1
55,133588,76,2
63,147968,71,2
71,193125,57,2
49,143225,28,1
53,55317,95,3
73,77081,100,3
56,185952,61,2
46,46098,8,0
51,182621,3,1
89,46568,64,3
27,132615,60,1
50,171962,85,1
62,67798,69,3
43,136699,38,1
45,139937,53,1
64,36374,5,0
47,161578,85,1
87,155707,17,2
83,47967,10,0
26,128251,70,1
82,146331,18,2
49,31762,74,3
28,65617,89,3
67,98211,92,3
35,24424,74,3
26,82714,11,0
32,61820,78,3
22,112695,24,1
48,117827,28,0
22,105060,87,3
53,54823,99,3
26,136259,95,1
75,158661,68,2
70,60618,11,0
47,99335,70,3
81,113921,39,2
65,147775,13,2
19,180981,52,1
29,159853,7,1
78,22286,57,3
32,57718,74,3
29,195789,46,1
55,26155,73,3
51,85108,73,3
52,145711,88,3
32,139885,9,1
38,121763,11,0
70,95332,28,0
30,140510,82,1
57,100223,41,0
28,181716,4,1
50,99891,24,0
45,54656,63,3
80,175712,62,2
22,140892,10,1
54,121547,7,0
75,49087,46,0
26,165405,62,1
50,159125,76,1
43,175153,62,1
72,22890,78,3
72,29327,61,3
39,108144,11,0
62,72948,81,3
31,150277,44,1
84,90429,43,2
28,115021,5,0
82,55574,52,0
47,47455,12,0
54,45245,85,3
79,160595,69,2
54,105059,96,3
65,98567,45,0
84,85901,38,2
32,33093,99,3
77,194181,12,2
76,104926,10,0
66,42224,1,0
88,70127,50,2
59,197442,47,2
42,30070,26,0
45,161619,64,1
69,185593,7,2
79,80019,40,0
79,166384,77,2
83,128653,5,2
57,139908,82,2
34,138659,62,1
82,57118,61,3
62,101199,79,3
58,126689,68,2
20,83848,72,3
62,167342,98,2
19,56304,95,3
37,188935,56,1
77,119521,24,2
89,121326,69,2
27,116993,69,1
83,114297,99,2
55,61054,23,0
48,175504,51,1
28,60015,5,0
82,78861,65,2
53,45912,93,3
20,59213,27,0
43,142719,69,1
33,65131,73,3
58,99536,90,3
38,73313,76,3
61,111416,19,0
21,174101,65,1
26,119793,53,1
81,119625,92,2
43,199438,69,1
64,102037,24,0
81,175890,69,2
87,81583,58,2
41,107012,82,3
66,191159,71,2
51,142292,98,3
68,158927,17,2
33,104791,73,3
84,146219,31,2
60,94320,51,0
82,155935,16,2
78,30522,68,3
55,33877,46,0
19,169643,41,1
58,151576,79,2
20,183579,5,1
38,34443,60,3
51,192563,92,1
22,55089,31,0
66,180344,94,2
40,196243,62,1
59,167317,86,2
62,56762,67,3
63,160806,70,2
84,54190,57,3
86,43348,68,3
31,87948,44,1
50,192718,53,1
28,75181,63,3
83,163782,49,2
90,156090,63,2
19,68240,45,1
39,101927,90,3
39,81267,16,0
76,132193,90,2
81,61694,31,0
61,191940,5,2
50,171115,33,1
25,156197,99,1
31,110987,39,1
35,150687,20,1
43,184317,96,1
83,20410,11,0
45,186283,81,1
22,134145,89,1
62,101526,95,3
47,74189,69,3
25,56862,19,0
90,169086,90,2
24,73381,57,3
60,154684,80,2
79,33190,84,3
66,61900,99,3
74,132807,49,2
90,75743,80,3
73,133788,67,2
31,72106,16,0
24,144494,28,1
55,110007,97,3
50,27778,93,3
23,47196,6,0
80,110248,29,2
62,183757,53,2
55,110694,45,0
72,58418,24,0
67,63216,79,3
40,147312,23,1
32,89822,6,0
27,115244,41,1
48,70975,79,3
29,148440,10,1
82,150327,38,2
63,133461,30,2
56,164272,34,2
90,122988,83,2
65,122431,98,3
75,199903,7,2
55,32371,35,0
72,133122,40,2
63,77957,59,3
86,96470,3,0
30,131087,25,1
37,118418,41,1
51,165109,16,1
51,183010,100,1
45,70807,82,3
77,113367,23,2
59,116568,10,0
80,93013,15,0
85,93411,92,3
49,125538,69,1
69,176551,52,2
42,195290,19,1
53,156346,79,2
62,56391,96,3
42,101681,14,0
84,122021,13,2
74,94262,63,2
54,73206,18,0
64,86099,65,3
74,50069,55,3
86,37052,100,3
82,73208,56,2
65,89837,18,0
25,173590,40,1
40,70004,51,3
33,118946,77,1
37,59108,67,3
35,43640,88,3
83,109089,3,0
63,104417,11,0
55,66762,75,3
51,177457,36,1
88,131354,16,2
45,33008,44,0
63,102515,90,3
56,169303,88,2
76,156442,2,2
59,195182,43,2
53,92287,53,3
54,198390,74,2
19,93871,54,1
23,109140,41,1
78,156877,90,2
48,33847,100,3
67,182454,68,2
75,38845,28,0
37,187576,29,1
59,125785,30,0
60,166922,100,2
51,150951,15,1
83,36157,85,3
84,192697,2,2
64,31900,18,0
20,147352,48,1
46,77447,31,0
65,75248,26,0
33,135928,34,1
34,169561,3,1
83,84200,79,3
55,196992,29,1
27,188913,25,1
39,114981,68,1
48,93636,58,3
87,97351,62,2
75,47415,23,0
57,171435,86,2
34,37092,70,3
23,95247,81,3
77,164974,5,2
63,142457,82,2
43,191137,27,1
87,62580,38,0
88,191434,43,2
36,177452,68,1
26,88645,83,3
83,136083,100,2
86,137574,32,2
86,109487,68,2
87,156956,95,2
50,55784,76,3
32,190590,67,1
24,82462,47,1
50,170894,91,1
68,30615,76,3
53,199085,14,1
42,50761,88,3
24,142332,18,1
77,50543,54,3
76,94064,55,2
26,162928,47,1
72,135599,53,2
51,156083,42,1
51,114524,69,3
73,99877,32,0
78,56411,98,3
46,50699,77,3
31,86355,83,3
78,47615,66,3
89,51862,95,3
44,104017,49,1
50,27992,34,0
30,158028,79,1
26,185652,19,1
69,171061,66,2
56,150332,86,2
39,111255,81,3
62,25745,87,3
26,129654,63,1
21,84208,95,3
86,41732,67,3
82,135686,73,2
21,57764,19,0
56,153120,21,1
67,164008,40,2
30,126857,45,1
51,146804,78,1
44,168086,13,1
88,176496,48,2
37,85797,74,3
66,187933,47,2
59,23985,11,0
69,71899,91,3
18,57598,75,3
44,187771,76,1
24,191252,92,1
18,81589,94,3
83,132385,4,2
89,158465,83,2
58,85858,5,0
87,72279,7,0
18,175403,81,1
75,143295,66,2
33,81113,5,0
25,104329,82,3
18,98953,81,3
39,116118,33,1
90,161435,21,2
30,154879,22,1
32,49514,55,3
67,21711,77,3
69,175170,45,2
43,30713,70,3
84,140681,60,2
73,110860,45,2
63,46593,30,0
79,40015,19,0
52,56972,69,3
23,96096,66,1
48,89884,51,3
46,53948,81,3
44,76513,81,3
29,195390,42,1
27,71972,42,0
81,101703,87,2
89,82614,17,0
32,49764,92,3
74,77763,73,3
81,108379,52,2
75,117015,39,2
68,171512,2,2
73,119151,44,2
51,115385,9,0
32,168204,57,1
55,34048,63,3
66,175832,21,2
27,181259,25,1
34,126097,29,1
61,190463,19,2
30,99249,31,1
33,195074,22,1
82,35512,92,3
38,142703,71,1
70,126787,68,2
44,34899,4,0
45,82409,3,0
75,52380,23,0
88,147319,88,2
89,165859,76,2
69,125313,20,2
79,133531,60,2
78,121975,16,2
68,139627,21,2
40,117461,25,1
66,170484,28,2
25,52022,74,3
88,54847,39,0
75,78309,52,2
49,151192,82,1
27,168979,95,1
27,133316,10,1
37,143521,92,1
45,85127,56,3
69,190077,34,2
18,183449,40,1
61,38144,18,0
88,136044,46,2
51,192726,1,1
57,175440,38,2
23,99013,1,0
81,123255,71,2
31,157379,11,1
20,102502,40,1
66,140527,82,2
54,133056,50,1
87,179578,84,2
77,129030,46,2
49,169172,7,1
69,37190,42,0
40,75620,23,0
65,28909,60,3
71,123179,63,2
19,27943,68,3
22,176337,41,1
32,136114,32,1
35,34826,19,0
39,110523,32,1
41,126486,61,1
80,56583,40,0
62,111487,36,0
64,48803,35,0
40,185002,100,1
30,47659,7,0
26,175105,38,1
45,193234,93,1
63,80552,100,3
48,139281,48,1
52,82233,7,0
33,95162,77,3
41,141697,24,1
72,144989,42,2
33,32887,64,3
89,44334,79,3
64,178878,5,2
86,170871,23,2
64,183784,43,2
63,147498,80,2
87,27992,15,0
88,90129,58,2
36,130729,28,1
79,101037,68,2
47,173335,6,1
38,63101,8,0
53,151602,70,1
89,58117,73,3
79,65840,90,3
52,176456,41,1
74,126914,67,2
40,193756,3,1
81,36800,26,0
36,157873,100,1
90,50107,44,0
85,41604,38,0
51,93170,100,3
26,33557,13,0
51,166937,50,1
75,63767,23,0
21,131000,73,1
57,79675,72,3
40,167065,67,1
61,116015,24,0
72,68396,62,3
86,109773,50,2
89,150508,32,2
36,30218,38,0
78,178483,8,2
65,66784,43,0
45,61167,8,0
28,64744,26,0
87,21582,52,0
34,87838,62,3
49,90918,90,3
86,190057,76,2
75,140661,65,2
89,177263,29,2
86,161267,68,2
52,33285,24,0
70,184351,36,2
67,170704,92,2
23,36903,91,3
35,105724,44,1
32,64444,21,0
79,100083,72,2
55,115200,99,3
67,81437,91,3
40,128959,22,1
36,153708,62,1
54,180950,33,1
24,52905,75,3
88,158945,7,2
90,197720,73,2
39,193187,35,1
40,194962,46,1
39,105090,62,1
18,24205,56,3
53,150477,91,2
86,180949,60,2
46,92405,35,0
83,176042,19,2
80,129805,76,2
55,155792,70,2
73,96054,34,0
88,108267,80,2
46,95938,71,3
25,76270,73,3
53,54445,48,0
54,44762,55,3
21,166369,28,1
71,149255,5,2
25,24968,73,3
63,83295,72,3
86,52720,73,3
35,51287,20,0
25,139904,92,1
35,51658,99,3
19,99115,55,1
86,132316,9,2
29,45975,9,0
20,182868,4,1
78,78209,13,0
86,100333,64,2
46,147245,20,1
47,84294,61,3
74,30533,46,0
36,89961,73,3
82,140183,94,2
25,129451,92,1
54,93094,14,0
25,136986,34,1
81,182228,91,2
78,62668,7,0
77,131599,34,2
42,151728,24,1
35,81953,78,3
40,121933,68,1
75,102362,62,2
74,32419,72,3
90,172379,36,2
75,72045,87,3
61,146186,12,2
67,198975,60,2
52,111417,81,3
32,114626,94,3
32,163837,38,1
79,23577,16,0
64,71289,21,0
35,123490,100,3
87,88607,35,2
24,149635,59,1
42,40473,90,3
68,32000,7,0
75,156039,93,2
37,97245,96,3
81,92604,41,2
31,139822,89,1
47,125233,12,0
41,41995,95,3
66,78363,21,0
73,136063,71,2
68,93221,54,2
84,188500,17,2
42,33986,77,3
19,171318,18,1
20,189069,76,1
88,177007,69,2
33,29111,93,3
27,114316,99,3
57,96090,51,3
82,198992,47,2
18,102255,32,1
47,35812,42,0
49,117304,44,1
27,44134,42,0
21,109708,27,1
72,186139,31,2
49,148784,13,1
28,113829,97,3
44,182850,19,1
56,126010,82,3
41,132802,79,1
89,175987,35,2
23,73957,77,3
83,177354,63,2
67,85864,10,0
81,54440,64,3
76,133327,7,2
41,190459,8,1
18,59534,35,0
29,137768,21,1
83,159213,28,2
18,167655,74,1
62,70113,23,0
88,31879,20,0
22,151633,35,1
67,126505,67,2
86,195714,27,2
70,164521,32,2
78,97893,9,0
47,72070,82,3
38,67098,25,0
29,167114,80,1
47,34122,43,0
84,131032,37,2
23,95348,8,0
79,78219,31,0
56,111129,64,3
52,153744,13,1
67,63312,60,3
67,76428,7,0
82,61254,17,0
60,62455,85,3
86,136633,38,2
24,48111,90,3
85,68586,72,3
38,70106,45,0
88,138607,49,2
50,163407,46,1
58,25263,25,0
51,150262,45,1
89,183971,39,2
25,138501,96,1
84,113214,87,2
75,104198,32,2
70,67567,1,0
52,55810,44,0
87,179310,96,2
19,65283,97,3
74,189360,12,2
86,55707,39,0
64,117132,66,2
84,118712,21,2
34,123188,27,1
65,63081,16,0
46,29940,89,3
44,51329,29,0
63,116008,40,2
18,137138,10,1
28,147133,24,1
45,166202,72,1
69,198207,77,2
48,107982,28,0
60,194304,42,2
58,31851,91,3
86,128233,34,2
66,38593,4,0
36,105469,77,3
39,85897,59,3
36,105009,25,0
51,164236,59,1
36,64860,6,0
50,167530,19,1
67,92368,36,0
38,144979,4,1
47,151948,47,1
89,103763,43,2
75,119527,47,2
41,127854,75,1
56,51537,69,3
43,181407,90,1
47,132721,64,1
87,149185,76,2
26,45177,28,0
67,74590,80,3
84,63805,96,3
88,87130,100,3
46,194793,92,1
62,111012,23,0
68,129299,68,2
90,142486,10,2
57,138231,21,0
28,39916,24,0
56,36506,2,0
58,119841,68,2
45,94694,72,3
25,174740,17,1
68,115728,42,2
90,23858,34,0
65,178928,66,2
71,196550,81,2
38,39356,99,3
77,23005,11,0
79,133767,83,2
78,130477,59,2
80,124408,49,2
83,144732,38,2
88,169163,31,2
88,133752,78,2
46,135030,60,1
71,159844,92,2
53,41739,8,0
55,52690,69,3
62,137505,8,0
84,154534,85,2
83,141911,100,2
73,110391,46,2
64,62204,73,3
28,183595,92,1
21,70216,28,0
69,124786,16,0
57,181125,9,1
36,117758,14,0
33,44054,52,3
37,197672,35,1
64,187520,1,2
84,141313,49,2
62,192105,52,2
89,113843,64,2
59,191664,72,2
22,24596,12,0
82,192794,86,2
76,124564,50,2
47,154500,91,1
73,150744,51,2
18,99389,37,1
82,48214,87,3
83,25107,26,0
42,29704,39,0
23,144180,97,1
35,113449,45,1
28,51195,62,3
67,185412,59,2
61,52166,71,3
46,63667,28,0
68,190303,58,2
36,125573,98,3
69,31028,93,3
50,146156,92,3
29,56356,57,3
38,115218,64,1
88,92475,5,0
21,82993,98,3
88,93295,56,2
57,111875,61,3
72,107920,96,3
29,177581,99,1
30,79124,34,0
64,145473,64,2
65,105257,88,3
88,25158,80,3
35,103750,91,3
54,74627,89,3
70,92856,4,0
22,78879,31,0
54,100775,73,3
87,152215,98,2
66,79127,9,0
77,66777,3,0
72,70699,36,0
64,129958,3,0
47,64494,82,3
46,115582,34,1
58,69867,85,3
76,38686,67,3
43,169584,27,1
31,185340,47,1
71,150774,25,2
44,30149,77,3
82,47598,61,3
24,79344,61,3
18,37907,22,0
70,157468,60,2
51,54262,59,3
44,137373,72,1
42,58473,96,3
29,119795,38,1
24,50999,34,0
67,55402,51,0
61,191958,33,2
59,172762,25,2
85,168297,98,2
28,65845,46,0
65,149509,91,2
40,141926,53,1
63,120507,85,3
55,120546,66,3
29,34969,97,3
23,41808,1,0
67,100314,38,0
62,33621,40,0
85,118580,52,2
35,127225,3,0
78,183051,14,2
37,126759,3,0
61,126834,94,3
36,147946,84,1
68,186733,42,2
67,46569,97,3
36,61416,14,0
84,93782,96,3
39,106598,74,3
64,138779,46,2
69,170923,2,2
25,32390,56,3
24,125351,91,1
46,112874,41,1
45,183030,9,1
72,196521,28,2
25,116733,75,1
90,72404,31,0
60,195240,6,2
65,109630,99,3
39,99711,46,1
20,120737,51,1
40,86775,58,3
22,105205,79,1
63,53936,93,3
83,75525,76,3
46,188523,54,1
72,183662,66,2
55,151885,89,2
23,51209,13,0
90,95450,40,2
49,105029,1,0
66,34233,2,0
43,87798,52,3
35,154675,51,1
54,44376,85,3
52,108034,68,3
77,29236,20,0
28,166176,54,1
19,46272,53,3
77,59108,41,0
63,84389,20,0
23,118293,32,1
28,88631,97,3
40,166271,49,1
55,79145,38,0
24,94753,76,3
71,47585,53,3
59,117898,27,0
75,75567,18,0
76,158909,96,2
73,168655,1,2
89,32898,43,0
55,153888,10,1
49,135013,46,1
86,178927,24,2
82,52503,98,3
68,130742,78,2
83,184343,32,2
49,81214,12,0
64,110541,75,3
31,105021,57,1
27,33124,8,0
68,98328,3,0
65,187903,77,2
82,136953,49,2
69,44528,60,3
39,105777,51,1
27,130885,32,1
80,184384,13,2
75,108351,26,0
28,118565,89,3
77,119660,68,2
29,123155,28,1
43,122742,94,3
75,196443,81,2
66,67440,99,3
39,79435,79,3
69,61531,71,3
79,101021,23,0
76,156941,79,2
19,140328,82,1
85,133721,70,2
60,23556,29,0
60,25722,87,3
69,31447,98,3
54,27714,61,3
37,43677,73,3
60,109372,65,3
76,78084,63,3
26,62352,60,3
84,28075,47,0
44,82364,28,0
78,43046,79,3
43,64007,69,3
21,100605,33,1
65,154218,33,2
60,53805,23,0
69,187084,41,2
81,111450,33,2
60,56832,3,0
25,164382,57,1
56,169338,68,2
89,40509,39,0
73,146849,21,2
37,82267,65,3
37,168514,1,1
90,44850,91,3
69,131688,29,2
53,93806,59,3
22,68403,42,0
46,175890,26,1
64,194255,48,2
27,170470,2,1
83,171710,1,2
59,192783,41,2
38,27208,84,3
39,79222,30,0
85,178590,22,2
54,98344,7,0
30,61681,55,3
54,180541,81,2
83,41844,3,0
77,55618,11,0
78,72452,87,3
86,82629,34,0
23,22487,36,0
90,168787,93,2
89,112662,38,2
21,90510,98,3
54,123956,15,0
54,33808,4,0
66,178141,99,2
33,165529,99,1
